timestamp_sec,timestamp_nanosec,latitude,longitude,altitude,status_status,status_service,position_covariance_0,position_covariance_1,position_covariance_2,position_covariance_3,position_covariance_4,position_covariance_5,position_covariance_6,position_covariance_7,position_covariance_8,position_covariance_type
1752046114,249929627,33.3055346,126.31446419999999,241.723,2,15,0.00028900000000000003,0.0,0.0,0.0,0.00028900000000000003,0.0,0.0,0.0,0.002025,2
1752046114,374929595,33.3055346,126.31446419999999,241.723,2,15,0.00028900000000000003,0.0,0.0,0.0,0.00028900000000000003,0.0,0.0,0.0,0.002025,2
1752046114,499929563,33.3055346,126.31446419999999,241.72400000000002,2,15,0.00028900000000000003,0.0,0.0,0.0,0.00028900000000000003,0.0,0.0,0.0,0.002025,2
1752046114,624929531,33.3055346,126.31446419999999,241.722,2,15,0.00028900000000000003,0.0,0.0,0.0,0.00028900000000000003,0.0,0.0,0.0,0.002025,2
1752046114,749929499,33.305534699999995,126.31446419999999,241.725,2,15,0.00028900000000000003,0.0,0.0,0.0,0.00028900000000000003,0.0,0.0,0.0,0.002025,2
1752046114,874929467,33.3055346,126.31446419999999,241.727,2,15,0.00028900000000000003,0.0,0.0,0.0,0.00028900000000000003,0.0,0.0,0.0,0.0019359999999999998,2
1752046114,999929436,33.3055346,126.31446419999999,241.725,2,15,0.00028900000000000003,0.0,0.0,0.0,0.00028900000000000003,0.0,0.0,0.0,0.0019359999999999998,2
1752046115,124929403,33.3055346,126.31446419999999,241.729,2,15,0.00028900000000000003,0.0,0.0,0.0,0.00028900000000000003,0.0,0.0,0.0,0.0019359999999999998,2
1752046115,249929371,33.3055346,126.31446419999999,241.727,2,15,0.00028900000000000003,0.0,0.0,0.0,0.00028900000000000003,0.0,0.0,0.0,0.0019359999999999998,2
1752046115,374929340,33.3055346,126.31446419999999,241.731,2,15,0.00028900000000000003,0.0,0.0,0.0,0.00028900000000000003,0.0,0.0,0.0,0.0019359999999999998,2
1752046115,499929308,33.3055346,126.31446419999999,241.731,2,15,0.00028900000000000003,0.0,0.0,0.0,0.00028900000000000003,0.0,0.0,0.0,0.0019359999999999998,2
